id,created_at,std_account_name,raw_vip_name,city,state,class_of_trade,on_off_premise,address,zip_code
d37c4168-fab3-4525-8d47-2ab1ba4eb36d,2025-05-18 19:50:41.054755+00,SUNSET HARBOR RESTAURANT LLC,,EAST HAMPTON,NY,RESTAURANT,ON,313 3 MILE HARBOR HOG CREEK RD,11937
d3ad9291-828c-4cee-a2c4-92ae48296533,2025-05-18 19:50:41.054755+00,Doraville Liquor Store  (TOWER),,Doraville,GA,WHOLESALE CLUB,OFF,5877 Buford Hwy NE,30340
d3bb8cd9-0a68-43bf-96e8-f56279fd3496,2025-05-18 19:50:41.054755+00,MOTHERTONGUE/MINA,,LOS ANGELES,CA,RESTAURANT,ON,960 N LA BREA AVE 4TH & 5TH FL,90038
d4013a6a-8389-4d57-8738-88cce67412d3,2025-05-18 19:50:41.054755+00,Tower Beer & Wine,,Atlanta,GA,WHOLESALE CLUB,OFF,2161 Piedmont Rd NE,30324
d43af404-9821-4afd-9a5a-f1241086447e,2025-05-18 19:50:41.054755+00,MY WINE & SPIRITS,,POUGHKEEPSIE,NY,LIQUOR/PACKAGE STORE,OFF,1895 SOUTH RD,12601
d48f7334-20b4-4841-9fe1-34ea2a04c9e3,2025-05-18 19:50:41.054755+00,NYCWFF-ALEX G DINNER-FRIDAY,,NEW YORK,NY,OTHER OFF PREMISE,OFF,1100 AVENUE OF AMERICAS,10023
d4c1a76c-d9e0-46d1-89c7-2802efdbf8b0,2025-05-18 19:50:41.054755+00,KRISTA ADAMS,,Austell,GA,NON-RETAIL,OFF,685 Hartman Road,30168
d53430ec-307c-4341-8d31-a457e6bf7fe4,2025-05-18 19:50:41.054755+00,CUCINA 8 1/2,,NEW YORK,NY,RESTAURANT,ON,9 WEST 57TH ST,10019
d552be38-5631-4006-b7f3-c8c6c69d3191,2025-05-18 19:50:41.054755+00,REMEDY LIQUOR,,JAMAICA,NY,LIQUOR/PACKAGE STORE,OFF,138-44 101ST AVE,11435
d5777263-eb18-4d09-93bc-f57ff581bc84,2025-05-18 19:50:41.054755+00,MASHBILL WINE AND SPIRITS,,NEW YORK,NY,LIQUOR/PACKAGE STORE,OFF,24 AVENUE C,10009
d5885a7c-4788-42cb-ba74-a05fdcde4f53,2025-05-18 19:50:41.054755+00,JIMMY TWARDOS,,Austell,GA,NON-RETAIL,OFF,685 Hartman Road,30168
d5a940d0-4084-4139-ac61-75fb71a15e30,2025-05-18 19:50:41.054755+00,YAMA IZAKAYA SUSHI B,,PLANO,TX,RESTAURANT,ON,240 LEGACY DRIVE SUITE 100,75023
d60200b3-99b6-44bd-bfdc-3cd11909ecde,2025-05-18 19:50:41.054755+00,FUKUMOTO,,AUSTIN,TX,RESTAURANT,ON,514 MEDINA STREET,78702
d6664f24-c3a6-43a5-b045-190545b34a94,2025-05-18 19:50:41.054755+00,NATIVE SON ALEHOUSE,,SANTA ANA,CA,RESTAURANT,ON,305 E 4TH ST #200,92701
d67c8f16-2def-4feb-87ca-273624d022fa,2025-05-18 19:50:41.054755+00,Liquor Empire,,Pooler,GA,LIQUOR/PACKAGE STORE,OFF,1014 US Hwy 80 E,31322
d69dd0ba-7c95-43c9-9445-efbf5ac26278,2025-05-18 19:50:41.054755+00,W Atl Downtown/Destination****,,Atlanta,GA,HOTEL/ MOTEL,ON,45 Ivan Allen Jr Blvd NW,30308
d6d5dc98-10bf-41a8-b933-e5cce9a11e55,2025-05-18 19:50:41.054755+00,MONKS CELLAR,,ROSEVILLE,CA,BAR/TAVERN,ON,240 VERNON STREET,95678
d6efe096-ae35-4374-8a23-011927817c9c,2025-05-18 19:50:41.054755+00,CATCH STEAK,,ASPEN,CO,RESTAURANT,ON,204 SOUTH GALENA STREET,81611
d6f33b17-824f-4ddd-93c5-f695d3258dc0,2025-05-18 19:50:41.054755+00,SWEET WATERS LIQUOR,,EAGLE,CO,LIQUOR/PACKAGE STORE,OFF,701 CHAMBERS AVE,81631
d72e11f2-6b03-49c3-93b9-538a69dfd911,2025-05-18 19:50:41.054755+00,Om Kesari Inc,,Gainesville,GA,LIQUOR/PACKAGE STORE,OFF,1230 Dawsonville Hwy,30501
d7510db7-8aa1-4ad4-a447-35bce867ab5a,2025-05-18 19:50:41.054755+00,Ajax Liquor,,Atlanta,GA,LIQUOR/PACKAGE STORE,OFF,1005 Chattahoochee Ave,30318
d7ef8e3b-bdc2-44d5-9800-3babdf5ca9ad,2025-05-18 19:50:41.054755+00,MIDNIGHT THEATRE/ HIDDEN L,,NEW YORK,NY,GOLF/ COUNTRY CLUB,ON,442 W 33RD ST,10001
d861b5b3-c1f5-47aa-b350-c0dd644ba803,2025-05-18 19:50:41.054755+00,Browns Package Store,,Gainesville,GA,LIQUOR/PACKAGE STORE,OFF,2896 Browns Bridge Rd,30504
d8751112-6b2e-4ae5-bda6-6e5869da64de,2025-05-18 19:50:41.054755+00,SAKE SECRET,,LONG BEACH,CA,BAR/TAVERN,ON,460 PINE AVE,90802
d8828241-c535-4887-8ae2-0955fdfe8a6b,2025-05-18 19:50:41.054755+00,Captain s Liquor and Wine,,Roswell,GA,LIQUOR/PACKAGE STORE,OFF,10971 Crabapple Rd Ste 1100,30075
d8856924-8e27-4c56-a983-95e4ca8f3234,2025-05-18 19:50:41.054755+00,Hops  Grains & Vine (GHOMST),,Marietta,GA,LIQUOR/PACKAGE STORE,OFF,3997 Dallas Hwy SW #600,30064
d8d44e65-9081-463f-b5b2-96f8cd3a62cd,2025-05-18 19:50:41.054755+00,Pooler Spirits Warehouse,,Pooler,GA,LIQUOR/PACKAGE STORE,OFF,1032 US Highway 80 W,31322
d92c5d1b-0ca6-46da-a683-955ffcf24f7e,2025-05-18 19:50:41.054755+00,SHARON CROSSING BEVERAGE,,Cumming,GA,LIQUOR/PACKAGE STORE,OFF,1465 Peachtree Parkway STE B2 & B3,30041
d9423ccf-db85-4b89-9a06-3b13865824b3,2025-05-18 19:50:41.054755+00,POOL & GRILL,,NEW YORK,NY,RESTAURANT,ON,99 E 52ND ST,10152
d963f760-1f66-484a-a2a3-44d3628e04a7,2025-05-18 19:50:41.054755+00,LEE S LIQUOR #20 HORIZON RIDGE,,HENDERSON,NV,LIQUOR/PACKAGE STORE,OFF,1450 W HORIZON RIDGE PKWY -415,89012
d970354f-9219-4a70-b4f7-490c11e5b5bf,2025-05-18 19:50:41.054755+00,JONATHAN S LANDING GOLF,,JUPITER,FL,GOLF/ COUNTRY CLUB,ON,16823 CAPTAIN KIRLE DR,33477
d9a1905d-6229-48f2-a049-ab39bff685c0,2025-05-18 19:50:41.054755+00,Two Guys Food Mart,,Statesboro,GA,CONVENIENCE/ GAS,OFF,Ste 410 520 Fair Rd,30458
d9a43c51-bf63-438d-b23c-a661537eb72c,2025-05-18 19:50:41.054755+00,THE PRIZEFIGHTER,,EMERYVILLE,CA,BAR/TAVERN,ON,6702 HOLLIS ST,94608
d9f4b3ef-b527-45c7-82bc-e0da0979bbbf,2025-05-18 19:50:41.054755+00,ENGINEER S COUNTRY CLUB,,ROSLYN,NY,GOLF/ COUNTRY CLUB,ON,55 GLENWOOD RD,11576
d9fb45e7-0e0d-436a-808c-92c84408e52c,2025-05-18 19:50:41.054755+00,ROBERT S OF PORTOLA VALLEY,,PORTOLA VALLEY,CA,SUPERMARKET,OFF,4420 ALPINE RD,94028
da11c3f3-2aa8-4263-8fb0-5fc1c8855b9e,2025-05-18 19:50:41.054755+00,Christopher Dean,,Austell,GA,NON-RETAIL,OFF,685 Hartman Rd,30168
da8b0e29-6b88-46d4-a0cb-c37c1442071b,2025-05-18 19:50:41.054755+00,Atlanta Hilton (Around the World),,Atlanta,GA,HOTEL/ MOTEL,ON,255 Courtland St NE,30303
dad74366-9136-4f0e-acb3-d3bc4d9abbd7,2025-05-18 19:50:41.054755+00,RUSTIC HOUSE,,LOS ALTOS,CA,RESTAURANT,ON,295 MAIN ST,94022
dae0359a-78c1-4722-9ef3-63e40523aa43,2025-05-18 19:50:41.054755+00,NEIGHBORHOOD WINE,,FORT WORTH,TX,BAR/TAVERN,ON,1257 W MAGNOLIA AVE,76104
db036f13-1596-40ea-91bb-0b2f9f20ed90,2025-05-18 19:50:41.054755+00,BLANCHARD S LIQUORS - REVERE,,REVERE,MA,LIQUOR/PACKAGE STORE,OFF,286 AMERICAN LEGION HWY,02151
db11b5ca-7017-427c-964b-f92d9263c780,2025-05-18 19:50:41.054755+00,SAMPLE REP JASON SHUFFLER,,SYOSSET,NY,OTHER OFF PREMISE,OFF,W/HOUSE PICK-UP,11791
db8e8e73-0fcf-4513-840e-699173f747f8,2025-05-18 19:50:41.054755+00,FANCY FREE LIQUOR,,BURBANK,CA,LIQUOR/PACKAGE STORE,OFF,2001 W BURBANK BL,91506
dba7e57d-d9c2-40d8-a703-30384026ba39,2025-05-18 19:50:41.054755+00,WILFRED S LOUNGE,,NAPA,CA,RESTAURANT,ON,967 1ST ST,94559
dba94614-1165-4255-a271-b18825a36625,2025-05-18 19:50:41.054755+00,HUNTERS RUN,,BOYNTON BEACH,FL,GOLF/ COUNTRY CLUB,ON,3500 CLUBHOUSE LN,33425
dbd228e3-2d63-42e7-aac3-2a0c7908bb54,2025-05-18 19:50:41.054755+00,ROXYS SPIRITS,,ASPEN,CO,SUPERMARKET,OFF,119 ASPEN AIRPORT BUSINESS,81611
dbe0d392-9a6d-4bb3-b1e3-ba37bd44df3f,2025-05-18 19:50:41.054755+00,LEE S LIQUOR #16 BOCA,,LAS VEGAS,NV,LIQUOR/PACKAGE STORE,OFF,780 S RAMPART,89145
dc47e5e0-0cae-42c1-a6d7-f071dfe32a20,2025-05-18 19:50:41.054755+00,QUENCH LIQUORS INC,,PATCHOGUE,NY,LIQUOR/PACKAGE STORE,OFF,217 WAVERLY AVE,11772
dc576d14-d5ac-41f5-8cfd-1d6d70bfa6a5,2025-05-18 19:50:41.054755+00,RED HILL LIQUOR,,ORANGE,CA,LIQUOR/PACKAGE STORE,OFF,3302 E CHAPMAN AV,92869
dc7730ff-74a5-4114-a809-3d624e78cb08,2025-05-18 19:50:41.054755+00,AVANTI F&B,,VAIL,CO,OTHER OFF PREMISE,OFF,458 VAIL VALLEY DRIVE UNIT C-5,81657
dcb36bfa-faad-4265-951a-254de17ce464,2025-05-18 19:50:41.054755+00,MILAM S MARKET #7,,PINECREST POSTAL STO,FL,SUPERMARKET,OFF,11701 SOUTH DIXIE HWY,33156
dd134b88-0e06-46c5-bf8f-e429ef6cd4b7,2025-05-18 19:50:41.054755+00,Mableton Bottle Shop,,Mableton,GA,LIQUOR/PACKAGE STORE,OFF,757 Veterans Memorial Hwy SW,30126
dd49f426-b3e4-42cf-8a07-bc72e400ebf0,2025-05-18 19:50:41.054755+00,MOLLIE ASPEN,,ASPEN,CO,HOTEL/ MOTEL,ON,111 SOUTH GARMISCH STREET,81611
dd5800a9-04c0-477f-92f0-36f8989de3c0,2025-05-18 19:50:41.054755+00,CELLA RESTAURANT AND BAR,,MONTEREY,CA,RESTAURANT,ON,525 POLK STREET,93940
dd8883ce-ece3-44df-a0f8-6de7dc7963c4,2025-05-18 19:50:41.054755+00,SAMPLE REP MICHAEL STROHL,,SYOSSET,NY,OTHER OFF PREMISE,OFF,W/HOUSE PICK-UP,11791
ddabda8f-6df2-4691-8478-6d57e23c11c1,2025-05-18 19:50:41.054755+00,MOUNTAIN MOON SHINE,,IDAHO SPRINGS,CO,LIQUOR/PACKAGE STORE,OFF,2812 COLORADO BLVD,80452
ddea104c-4559-4051-aa8d-6bb780a0ce64,2025-05-18 19:50:41.054755+00,FRENCHIES BAR,,PALM SPRINGS,FL,BAR/TAVERN,ON,3476 2ND AVE.  NORTH,33461
ddfa0f0f-9de1-49f0-9b02-82ffe8c1e789,2025-05-18 19:50:41.054755+00,ASIAN MINT B,,ADDISON,TX,RESTAURANT,ON,5290 BELT LINE ROAD STE 118,75254
de0a7da7-d06d-482b-b636-4f80a1c4dcc7,2025-05-18 19:50:41.054755+00,NAPKINS BAR & GRILL,,NAPA,CA,RESTAURANT,ON,1001 2ND ST,94559
de1d160c-9c62-4557-a177-7134f8cca34d,2025-05-18 19:50:41.054755+00,SUNNY S WINE & SPIRITS,,NEW YORK,NY,LIQUOR/PACKAGE STORE,OFF,161 3RD AVE,10003
de6371ac-7386-4e71-9a39-7db486d22600,2025-05-18 19:50:41.054755+00,ROCKER OYSTERFELLERS,,VALLEY FORD,CA,RESTAURANT,ON,14415 HWY 1,94972
df08dd51-2673-4f14-97da-6db8d17b4033,2025-05-18 19:50:41.054755+00,SPEC S 053 WINE MAIN,,SPRING VALLEY,TX,LIQUOR/PACKAGE STORE,OFF,8416 KATY FREEWAY,77024
df184449-6731-422c-b26f-8a61ff947f12,2025-05-18 19:50:41.054755+00,ANGIE S WINES & SPIRITS,,MAMARONECK,NY,LIQUOR/PACKAGE STORE,OFF,329 MAMARONECK AVE,10543
df1d0635-d2df-4af5-b8eb-bb822b5255bb,2025-05-18 19:50:41.054755+00,OZUMO,,SAN JOSE,CA,RESTAURANT,ON,355 SANTANA ROW #1010,95128
df24d500-669d-45ea-8561-06a9b5478d8e,2025-05-18 19:50:41.054755+00,N AMO,,MONTAUK,NY,RESTAURANT,ON,474 W LAKE DR,11954
df4bb96e-232e-4bbd-9ee2-b5182c9fa08a,2025-05-18 19:50:41.054755+00,Beverage Haven,,Atlanta,GA,LIQUOR/PACKAGE STORE,OFF,2014 Powers Ferry Rd SE Ste 500,30339
df776da7-c711-42cd-9bb4-6ae564d7a34b,2025-05-18 19:50:41.054755+00,Robert Labartino,,Austell,GA,NON-RETAIL,OFF,685 Hartman Road,30168
df8cc4e6-cf8d-4ec9-89dc-6374427407b7,2025-05-18 19:50:41.054755+00,MCNEAR S RSTR & BAR,,PETALUMA,CA,RESTAURANT,ON,21-23 PETALUMA BLVD N,94952
dfe954c4-994b-4bd5-a510-dd6fe07df016,2025-05-18 19:50:41.054755+00,TORO,,CARMEL,CA,RESTAURANT,ON,5 S/E OF DOLORESE & 5TH ST,93921
e00a172c-09a9-4af6-a7ea-0d23bc33166a,2025-05-18 19:50:41.054755+00,CAMBRIDGE SPIRITS,,CAMBRIDGE,MA,LIQUOR/PACKAGE STORE,OFF,250 KENDALL ST,02142
e012998c-f4f8-474c-8727-7e770e9ee898,2025-05-18 19:50:41.054755+00,ROOSEVELT,,DENVER,CO,RESTAURANT,ON,1512 LARIMER ST UNIT 29R,80202
e03dc593-ec39-4244-81b2-59495d108944,2025-05-18 19:50:41.054755+00,Chapel Hill Package,,Douglasville,GA,LIQUOR/PACKAGE STORE,OFF,2981 Chapel Hill Rd,30135
e078246b-2588-4bec-9755-2a41fe8c537b,2025-05-18 19:50:41.054755+00,H Mart Doraville Inc,,Doraville,GA,CONVENIENCE/ GAS,OFF,6035 Peachtree Rd,30360
e08da37f-9ea1-460d-9dc9-9ece41f47d07,2025-05-18 19:50:41.054755+00,Party Liquor,,Calhoun,GA,LIQUOR/PACKAGE STORE,OFF,101 Williams Street,30701
e091cc10-f497-4222-8192-81133c8d2928,2025-05-18 19:50:41.054755+00,OYSTER HOUSE,,STUDIO CITY,CA,BAR/TAVERN,ON,12446 MOORPARK ST,91604
e0ccb419-a23a-420a-bd99-ed8058b37282,2025-05-18 19:50:41.054755+00,SIX CORNERS,,WESTHAMPTON BEACH,NY,LIQUOR/PACKAGE STORE,OFF,166 MILL RD,11978
e0eec6a7-63cc-46f6-8db7-e77e8745c557,2025-05-18 19:50:41.054755+00,SOBE- A SUSHI OMAKASE COLLECTI,,MIAMI,FL,OTHER ON PREMISE,ON,2105 N MIAMI AVENUE,33127
e1292c2c-bc61-4613-a82f-4e396762434f,2025-05-18 19:50:41.054755+00,DE LUCA S MARKET INC,,BOSTON,MA,LIQUOR/PACKAGE STORE,OFF,11 CHARLES ST,02114
e1417a30-1623-481d-b7cf-fc3c4284c784,2025-05-18 19:50:41.054755+00,BASECAMP WINE AND SPIRITS,,FRISCO,CO,LIQUOR/PACKAGE STORE,OFF,223 LUSHER CT UNIT 1,80443
e1478264-1f88-49cf-b564-3458de845eef,2025-05-18 19:50:41.054755+00,YUJO,,DALLAS,TX,RESTAURANT,ON,12835 PRESTON RD SUITE 216,75230
e14aef78-b31f-4886-b670-b5526ea2132a,2025-05-18 19:50:41.054755+00,HD 200 PARK LLC,,NEW YORK,NY,OTHER OFF PREMISE,OFF,200 PARK AVE,10166
e1c148ad-a08d-40c3-9d24-3c775315ea4e,2025-05-18 19:50:41.054755+00,LIQUOR UP & WINE DOWN,,NEW YORK,NY,LIQUOR/PACKAGE STORE,OFF,383 1ST AVE,10010
e21cb009-938f-47e0-affe-90a79d998c46,2025-05-18 19:50:41.054755+00,EVELYN HOTEL,,NEW YORK,NY,HOTEL/ MOTEL,ON,4 E 28TH STREET - BASEMENT DEL,10016
e23732fd-ba81-4451-ba64-a66130dfb1c5,2025-05-18 19:50:41.054755+00,CENTRAL PERK WINE & SPIRITS IN,,NEW YORK,NY,LIQUOR/PACKAGE STORE,OFF,1420 6TH AVENUE,10019
e25f94fe-ccbc-4f29-bb66-69ba5de4ddea,2025-05-18 19:50:41.054755+00,White Horse Wine & Spirits,,Augusta,GA,LIQUOR/PACKAGE STORE,OFF,497 Highland Ave,30909
e26deb58-e82c-43ea-89bf-a8d8ff9e0711,2025-05-18 19:50:41.054755+00,YES ORGANIC MARKET,,WASHINGTON,DC,SUPERMARKET,OFF,410 8TH ST SE,20003
e2718d4a-9f35-4aaa-a1ab-f15161740faa,2025-05-18 19:50:41.054755+00,Kani House Japanese Restaurant,,Duluth,GA,RESTAURANT,ON,10820 Abbotts Bridge Rd Ste 4000,30097
e2b457b2-2731-4d5e-afd9-8b7b4e63170c,2025-05-18 19:50:41.054755+00,VICTORIA S PISCO LOUNGE,,LAKE WORTH,FL,RESTAURANT,ON,806 LAKE WORTH AVE,33460
e2f40dec-5346-411a-b4c9-bad1afb66829,2025-05-18 19:50:41.054755+00,SHOWCASE WINE & SPIRITS,,PASADENA,CA,LIQUOR/PACKAGE STORE,OFF,1390-92 N LAKE AV,91104
e2fdccbe-85ee-4ecd-8331-2f739b47bb23,2025-05-18 19:50:41.054755+00,PINK DOT,,WEST HOLLYWOOD,CA,SUPERMARKET,OFF,8495 SUNSET BL,90069
e3112f0b-24dc-466b-b63e-6fccbbddef98,2025-05-18 19:50:41.054755+00,TEAM #009 CHO,,CERRITOS,CA,OTHER OFF PREMISE,OFF,17101 VALLEY VIEW AV,90703
e352352a-eb20-489a-ba6b-54886293376a,2025-05-18 19:50:41.054755+00,CHUBBY CATTLE,,LAS VEGAS,NV,RESTAURANT,ON,4525 SPRING MOUNTAIN RD STE106,89102
e362326c-f0fc-4d5a-a514-04fc6e126a2d,2025-05-18 19:50:41.054755+00,SAKE ONE,,FOREST GROVE,OR,OTHER ON PREMISE,ON,820 ELM STREET,97116
e36a9b22-60b7-4f37-8df3-5c0dd1574a53,2025-05-18 19:50:41.054755+00,305 WINES LLC,,MIAMI,FL,LIQUOR/PACKAGE STORE,OFF,8233 S DIXIE HIGHWAY,33143
e3f92a17-8c1d-4b48-a311-e3ff59ab2e26,2025-05-18 19:50:41.054755+00,Duluth Beverage Locker,,Duluth,GA,LIQUOR/PACKAGE STORE,OFF,Ste C 3576 Buford Highway,30096
e4182272-1864-4eb4-93c2-ccf9884a8552,2025-05-18 19:50:41.054755+00,YUJO,,CARROLLTON,TX,RESTAURANT,ON,2626 N JOSEY LN STE 107,75007
e4a0788f-c5cb-48d1-9c32-8f28db49c59e,2025-05-18 19:50:41.054755+00,MEZCAL GRILL,,SACRAMENTO,CA,RESTAURANT,ON,5701 BROADWAY STE B,95820
e4ca2ad6-5ad5-408d-9d5d-99342e1524cc,2025-05-18 19:50:41.054755+00,Global Beverage Superstore,,Lagrange,GA,LIQUOR/PACKAGE STORE,OFF,2157 West Point Rd,30240
e4e28ab9-f608-412c-b5cc-1fbd8f78879b,2025-05-18 19:50:41.054755+00,HANDY LIQUOR,,SAN DIEGO,CA,LIQUOR/PACKAGE STORE,OFF,3001 ADAMS AVE,92116
e4e7bc85-afd3-413c-b04e-ad3a08c80948,2025-05-18 19:50:41.054755+00,SALUTE MARKET,,PALM BEACH GARDENS,FL,LIQUOR/PACKAGE STORE,OFF,5530 PGA BLVD,33410
e50f61c9-5419-4cb8-83b7-a7b820686f22,2025-05-18 19:50:41.054755+00,BREW S BROTHERS BREW PUB,,BURBANK,CA,BAR/TAVERN,ON,3000 W OLIVE AV,91505
e5692ba9-de24-4b0c-a48a-2d52f8aa1e82,2025-05-18 19:50:41.054755+00,RITZ CARLTON HOTEL COMPANY,,NEW YORK,NY,HOTEL/ MOTEL,ON,1185 BROADWAY,10001
e5778805-1683-47a3-a691-4373470e6ca5,2025-05-18 19:50:41.054755+00,KAORI MIAMI,,MIAMI,FL,RESTAURANT,ON,871 S MIAMI AVE,33130
e58c5121-fcdb-4f60-ba27-4355a9f86942,2025-05-18 19:50:41.054755+00,LIGHTHOUSE,,BROOKLYN,NY,RESTAURANT,ON,145 BORINQUEN PLACE,11211
e5e50a86-bda9-4a93-9212-3142235761e3,2025-05-18 19:50:41.054755+00,Sol s Liquor,,Atlanta,GA,LIQUOR/PACKAGE STORE,OFF,186 Courtland St NE,30303
e61a9fd0-6b85-4876-abe6-35bfc7c6b559,2025-05-18 19:50:41.054755+00,SAMPLE NICHOLAS SLATER,,SYOSSET,NY,OTHER OFF PREMISE,OFF,W/HOUSE PICK-UP,11791
e656bace-1e2c-4dc2-a93e-a357130899bd,2025-05-18 19:50:41.054755+00,HEB CENTRAL MARKET 491,,HOUSTON,TX,SUPERMARKET,OFF,3815 WESTHEIMER,77027
e66a0e18-18af-4fe5-bf49-5066abdaee38,2025-05-18 19:50:41.054755+00,JOHN ROBERT HAYNES,,Austell,GA,NON-RETAIL,OFF,685 Hartman Road,30168
e67df56f-57e0-4021-adee-3389f6fb2faa,2025-05-18 19:50:41.054755+00,NETCOST LIQUORS,,STATEN ISLAND,NY,LIQUOR/PACKAGE STORE,OFF,3161 AMBOY ROAD,10306
e6b8b02f-faf6-4fa5-9ed2-f12794de6007,2025-05-18 19:50:41.054755+00,BEVY S LIQUOR WORLD,,PARKER,CO,LIQUOR/PACKAGE STORE,OFF,9749 S PARKER RD,80134
e6bd65d4-d20f-4b70-94f3-afc872fe5fa8,2025-05-18 19:50:41.054755+00,NYCWFF-FRIED CHICKEN SUN.,,NEW YORK,NY,OTHER OFF PREMISE,OFF,225 LIBERTY STREET,10281
e6d8999e-3feb-4e36-a41b-fa36535b7d09,2025-05-18 19:50:41.054755+00,SAMPLE RYAN MOORE,,ALBANY,NY,OTHER OFF PREMISE,OFF,99 RAILROAD AVE,12205
e6f2c42f-07b2-460f-927f-223929dd9faa,2025-05-18 19:50:41.054755+00,LOVELY DAY,,NEW YORK,NY,RESTAURANT,ON,196 ELIZABETH ST,10010
e72f701a-daa3-4e61-87f9-71b432dbfcde,2025-05-18 19:50:41.054755+00,HAKKASAN - RESTAURANT @ MGM,,LAS VEGAS,NV,RESTAURANT,ON,3799 S LAS VEGAS BLVD,89109
e7886deb-0a5f-4274-a271-966b57d903ad,2025-05-18 19:50:41.054755+00,LIQUOR WORLD INSPIRADA ON PREM,,HENDERSON,NV,LIQUOR/PACKAGE STORE,OFF,2380 VIA INSPIRADA  STE 110,89044
e7b243b7-00ed-4f9f-b721-84650a60554c,2025-05-18 19:50:41.054755+00,The Kimpton Sylvan**CLOSED**,,Atlanta,GA,HOTEL/ MOTEL,ON,374 E Paces Ferry Rd NE,30305
e7bbccb9-7efb-4b70-8d26-83ecc6ba83d6,2025-05-18 19:50:41.054755+00,Fumi,,Duluth,GA,RESTAURANT,ON,3550 Mall Blvd,30096
e7c04b00-7181-4526-b851-50a326b79c8d,2025-05-18 19:50:41.054755+00,RIVIERA LIQUORS,,MIAMI BEACH,FL,LIQUOR/PACKAGE STORE,OFF,2401 COLLINS AVE,33140
e7c945d7-2e2f-4f50-a2e6-7a4a15af9023,2025-05-18 19:50:41.054755+00,Reliance Enterprises LLC,,Pooler,GA,LIQUOR/PACKAGE STORE,OFF,Ste 110 100 Zoya Lane,31322
e7c9c4eb-c858-47b6-8fb3-261e33e60f05,2025-05-18 19:50:41.054755+00,MIA MARKET,,MIAMI,FL,RESTAURANT,ON,140 NE 39 ST,33137
e7e591a6-a551-4738-aac1-af8b6e6739ee,2025-05-18 19:50:41.054755+00,Beverage Mart,,Acworth,GA,LIQUOR/PACKAGE STORE,OFF,3482 Cobb Pkwy NW,30101
e7ed5a88-0622-49b9-ba70-975145127aa4,2025-05-18 19:50:41.054755+00,J & J Beer Wine Liquor,,Stockbridge,GA,LIQUOR/PACKAGE STORE,OFF,1590 Hudson Bridge Rd,30281
e81f4b20-7d21-4c54-a7e9-341f7086bcf1,2025-05-18 19:50:41.054755+00,JAY S WINE & SPIRITS,,FALL RIVER,MA,LIQUOR/PACKAGE STORE,OFF,1702 PRESIDENT AVE,02720
e84d123d-0730-4924-95a2-a1650d3fe274,2025-05-18 19:50:41.054755+00,WEST HOLLYWOOD EDITION THE,,WEST HOLLYWOOD,CA,HOTEL/ MOTEL,ON,9040 SUNSET BLVD,90069
e874fd77-afed-4486-9ebc-f619b4831021,2025-05-18 19:50:41.054755+00,FRUITVALE LIQUORS,,GRAND JUNCTION,CO,LIQUOR/PACKAGE STORE,OFF,507 30 ROAD UNIT O,81504
e88cda1f-0f38-419c-a98b-d08555b0ad84,2025-05-18 19:50:41.054755+00,BALLERINA,,BAL HARBOUR,FL,GOLF/ COUNTRY CLUB,ON,10201 COLLINS AVENUE,33154
e8bc4a13-cc12-4ff0-8c85-96726407fc70,2025-05-18 19:50:41.054755+00,WATSON  SARAH,,AURORA,CO,OTHER OFF PREMISE,OFF,22800 E 19TH AVE,80019
e904d87d-51a5-4064-815c-4960acf2f0d1,2025-05-18 19:50:41.054755+00,OF GRAPE & GRAIN,,ASPEN,CO,LIQUOR/PACKAGE STORE,OFF,111 SOUTH MONARCH STREET,81611
e9413bbe-6a38-4617-b3b0-c903e6c137e4,2025-05-18 19:50:41.054755+00,ACQUALINA RESORT & SPA ON THE,,SUNNY ISLES BEACH,FL,HOTEL/ MOTEL,ON,17875 COLLINS AVENUE,33160
e9d731d9-c646-438b-ac63-13cd6f8c277f,2025-05-18 19:50:41.054755+00,Empire Package,,Atlanta,GA,LIQUOR/PACKAGE STORE,OFF,1046 Fayetteville Rd,30316
e9e0cfb9-ee4c-438b-99e1-f8af69766bca,2025-05-18 19:50:41.054755+00,EMPRESS M LLC,,NAPA,CA,RESTAURANT,ON,221 SILVERADO TRAIL,94559
e9f26d6d-5725-43d9-9dad-44035ca3ed61,2025-05-18 19:50:41.054755+00,BERGEN PARK LIQUORS,,EVERGREEN,CO,LIQUOR/PACKAGE STORE,OFF,1348 COUNTY ROAD 65,80439
e9fa5557-2262-4334-b7c9-d05dce09e94a,2025-05-18 19:50:41.054755+00,HAMPTONS PALM BEACH,,PALM BEACH,FL,LIQUOR/PACKAGE STORE,OFF,257-A ROYAL POINCIANA WAY,33480
ea29289b-c42f-46ea-9333-69473fb836da,2025-05-18 19:50:41.054755+00,AROI MAK MAK,,REDLANDS,CA,RESTAURANT,ON,344 ORANGE ST,92374
ea450edb-21cc-4c6a-801e-b546a2c97487,2025-05-18 19:50:41.054755+00,CAI S WINES & LIQUORS INC,,LITTLE NECK,NY,LIQUOR/PACKAGE STORE,OFF,254-23 NORTHERN BLVD,11362
eb78c107-3658-4974-9363-0bb0329f86ec,2025-05-18 19:50:41.054755+00,RIVERSIDE LIQUORS INC.,,NEW YORK,NY,LIQUOR/PACKAGE STORE,OFF,2728 BROADWAY,10025
