account_id,order_date,cases,sku
31c28224-ca22-4bc6-81b2-e6b9abdc3444,2024-10-28,4.0,DEFAULT_SKU
6e8ad5fc-80e0-459e-b5bb-bbc7ad6f50e6,2024-10-28,2.0,DEFAULT_SKU
883c1ec6-feb0-4aa3-a831-def7593326b4,2024-10-28,1.0,DEFAULT_SKU
e9fa5557-2262-4334-b7c9-d05dce09e94a,2024-10-28,2.0,DEFAULT_SKU
79d3765f-3dde-4459-876e-b3162839931c,2024-10-28,1.0,DEFAULT_SKU
8e5fd8d5-85a1-4669-9d43-bcfaf09a2375,2024-10-28,2.0,DEFAULT_SKU
b8f0ee79-af02-4e30-9a77-4ffbcb46cd2f,2024-10-28,2.0,DEFAULT_SKU
d43af404-9821-4afd-9a5a-f1241086447e,2024-10-28,3.0,DEFAULT_SKU
88d305cd-823a-4480-b989-d16b3c87968a,2024-10-28,3.0,DEFAULT_SKU
81a3fdec-fb89-4b16-ad23-81e158512a42,2024-10-28,1.0,DEFAULT_SKU
05de0fca-e3eb-400c-9450-3939225c9609,2024-10-28,2.0,DEFAULT_SKU
8de7a7ad-dd4a-4ab7-a2f6-e0a10f4c4ffd,2024-10-28,1.0,DEFAULT_SKU
0471f724-9406-48aa-a31d-2a7903bdf508,2024-10-28,3.0,DEFAULT_SKU
9f3411b8-b144-4906-bc2e-9f7415848895,2024-10-28,3.0,DEFAULT_SKU
1e7c4cd3-edf4-48b8-aa38-0d16209e746f,2024-10-28,3.0,DEFAULT_SKU
5eb5e1de-ba1a-424c-9c2f-e1bef1de5675,2024-10-28,1.0,DEFAULT_SKU
6aa1d75c-d53e-4062-92a1-73ce59f4bebd,2024-10-28,1.0,DEFAULT_SKU
89683a7f-e8a2-43cb-a084-9ac2bcc9d107,2024-10-28,2.0,DEFAULT_SKU
fe70b0df-4e4c-4feb-84bf-5c288d4cd504,2024-10-28,1.0,DEFAULT_SKU
19b967a8-44f6-4adc-9063-7c826a34d72a,2024-10-28,1.0,DEFAULT_SKU
341d4864-a487-4cee-81ef-0c01f993ffd2,2024-10-28,2.0,DEFAULT_SKU
e67df56f-57e0-4021-adee-3389f6fb2faa,2024-10-28,2.0,DEFAULT_SKU
2e24f8cd-61db-4a61-a493-53ec28671984,2024-10-28,2.0,DEFAULT_SKU
f463f667-a6e0-4698-b5c1-c1e1aa5a8fb7,2024-10-28,2.0,DEFAULT_SKU
11a658cf-2473-458b-8fe8-34320d8292e9,2024-10-28,1.0,DEFAULT_SKU
c0dead8a-d788-4886-ac30-911376c3e535,2024-10-28,1.0,DEFAULT_SKU
0b4458b4-9896-4d8d-9a1e-c14ec72910d9,2024-10-28,1.0,DEFAULT_SKU
5a183eef-756b-4d6a-b565-a6f832031667,2024-10-28,2.0,DEFAULT_SKU
a0e84bfa-0b3d-4978-a339-ab67eb15b4ca,2024-10-28,1.0,DEFAULT_SKU
4dc487d6-f9ff-4faf-925b-6be32d1388f6,2024-10-28,1.0,DEFAULT_SKU
41fa21e4-825a-44f1-a968-3931a21ef4b9,2024-10-28,1.0,DEFAULT_SKU
4479925e-244a-480f-a2da-46a2fa662c9d,2024-10-28,1.0,DEFAULT_SKU
5c9d77cc-c9ae-4341-bb2d-b742d6210ce2,2024-10-28,1.0,DEFAULT_SKU
6a957649-523c-481b-95ec-c4a0118ba9ce,2024-10-28,1.0,DEFAULT_SKU
9c3190ef-9950-41b2-8099-9e37ac170d41,2024-10-28,1.0,DEFAULT_SKU
d5777263-eb18-4d09-93bc-f57ff581bc84,2024-10-28,1.0,DEFAULT_SKU
98822f86-fdbc-4924-918f-33bb548cbac0,2024-10-28,1.0,DEFAULT_SKU
32199fe6-809a-4372-8ca1-96f1d21693d9,2024-10-28,1.0,DEFAULT_SKU
9731acd2-c07b-40ae-96ce-12e83ec4dee1,2024-10-28,1.0,DEFAULT_SKU
e0ccb419-a23a-420a-bd99-ed8058b37282,2024-10-28,1.0,DEFAULT_SKU
dc47e5e0-0cae-42c1-a6d7-f071dfe32a20,2024-10-28,1.0,DEFAULT_SKU
271c1b4e-fd5b-489e-954e-97178c423f58,2024-10-28,1.0,DEFAULT_SKU
de1d160c-9c62-4557-a177-7134f8cca34d,2024-10-28,1.0,DEFAULT_SKU
a9b8e932-f8fd-4e72-856b-ffd458feca39,2024-10-28,1.0,DEFAULT_SKU
a0840fce-bc29-4077-b598-932047c35df8,2024-10-28,1.0,DEFAULT_SKU
6ee863ad-0133-474b-b82a-f71396b5d745,2024-10-28,1.0,DEFAULT_SKU
928508a5-7538-4b98-809f-bddf2b296f38,2024-10-28,1.0,DEFAULT_SKU
0ace3158-2608-4359-bb39-4ec894053efa,2024-10-28,1.0,DEFAULT_SKU
7a333fb3-79c3-4bdc-a846-5b8a51e6509e,2024-10-28,1.0,DEFAULT_SKU
18e79685-4832-4dcf-826b-71ab4e6dbe99,2024-10-28,1.0,DEFAULT_SKU
8cb58520-b2a5-4f94-a068-1bab0462dd6e,2024-10-28,1.0,DEFAULT_SKU
cc5b67b2-f5dc-4ce0-b694-8db3a89f4e27,2024-10-28,1.0,DEFAULT_SKU
260256be-7156-4ecc-8ec8-217d13afc617,2024-10-28,1.0,DEFAULT_SKU
bc3d94fe-ba6c-4829-84f1-f473ffb145b8,2024-10-28,1.0,DEFAULT_SKU
fb85f460-ca6e-4f5d-b0b2-460fbca78c54,2024-10-28,1.0,DEFAULT_SKU
d2a4a017-b9c9-498d-b816-7305dca4d74a,2024-10-28,1.0,DEFAULT_SKU
11044eab-e053-4fa0-b739-e393d64218e1,2024-10-28,2.0,DEFAULT_SKU
c3f71f3b-ff74-4675-ae0c-5eb57bfe7a3f,2024-10-28,3.0,DEFAULT_SKU
e21cb009-938f-47e0-affe-90a79d998c46,2024-10-28,2.0,DEFAULT_SKU
e9413bbe-6a38-4617-b3b0-c903e6c137e4,2024-10-28,1.0,DEFAULT_SKU
dd49f426-b3e4-42cf-8a07-bc72e400ebf0,2024-10-28,2.0,DEFAULT_SKU
8df21c57-19c4-419e-9cda-de154586719e,2024-10-28,2.0,DEFAULT_SKU
a02b7d4c-1a50-4aae-b47e-cafe4b0d9320,2024-10-28,4.0,DEFAULT_SKU
96ed2e6f-0b8b-41cd-8556-03b3bca04dc8,2024-10-28,4.0,DEFAULT_SKU
187b01ec-7738-4589-92b4-44aa572c917d,2024-10-28,1.0,DEFAULT_SKU
4e32e10b-cb33-473b-a7da-01570e6923bd,2024-10-28,1.0,DEFAULT_SKU
7d149a9f-ac75-40dd-bfa7-bba9d78ee1fb,2024-10-28,1.0,DEFAULT_SKU
c29faea1-7fd0-4ecc-aa76-4d6ee29b8a7c,2024-10-28,1.0,DEFAULT_SKU
97b2f873-ca6c-462b-96a6-b7b400f25d10,2024-10-28,9.0,DEFAULT_SKU
bf530b67-902b-4ff8-a203-9559f9d133df,2024-10-28,5.0,DEFAULT_SKU
c6cbfa18-69d0-43a3-9e9a-26e0311e4f06,2024-10-28,4.0,DEFAULT_SKU
ff330793-9f36-4a17-9143-c2af0a729a87,2024-10-28,10.0,DEFAULT_SKU
358f86db-7fdc-49bd-bc91-2407fa17729a,2024-10-28,2.0,DEFAULT_SKU
3faa3be2-763c-4ba7-9d24-95b3fda05d3d,2024-10-28,7.0,DEFAULT_SKU
e14aef78-b31f-4886-b670-b5526ea2132a,2024-10-28,11.0,DEFAULT_SKU
2bfce95d-3eea-444d-acc6-f5f783c6facb,2024-10-28,2.0,DEFAULT_SKU
94dfe870-c047-48d5-9a5c-a4b333be4478,2024-10-28,1.0,DEFAULT_SKU
e3112f0b-24dc-466b-b63e-6fccbbddef98,2024-10-28,1.0,DEFAULT_SKU
9ddce4e2-c0ef-4c82-8bb2-6679f8e96194,2024-10-28,1.0,DEFAULT_SKU
65c8035f-2e29-47f7-a482-6393f7425d87,2024-10-28,8.0,DEFAULT_SKU
63c08d06-affb-4e69-acb1-823202657d3b,2024-10-28,3.0,DEFAULT_SKU
9d60f756-4125-48cc-b302-ded79487117e,2024-10-28,5.0,DEFAULT_SKU
06d59fc4-ea7e-43ea-a399-743e76cfe999,2024-10-28,2.0,DEFAULT_SKU
3aaf36d8-a371-461e-b745-c642c8df7c1b,2024-10-28,2.0,DEFAULT_SKU
f03d3418-9330-49d3-96a6-38efc7e9236b,2024-10-28,1.0,DEFAULT_SKU
ec30f934-262b-4a7e-b3e9-4137410cbfa7,2024-10-28,1.0,DEFAULT_SKU
0318cb71-267c-4931-b1ff-1cf316e8fb56,2024-10-28,1.0,DEFAULT_SKU
b3a31e06-e84c-49a5-9c19-6bb309f37424,2024-10-28,1.0,DEFAULT_SKU
6f8a6e3b-cdd1-45ad-b20c-e78cca022037,2024-10-28,1.0,DEFAULT_SKU
ba4c7260-c4bc-4b11-b25e-0eb2bde99f73,2024-10-28,1.0,DEFAULT_SKU
22cf51f5-82f0-41c8-89f5-36b6001fe6ee,2024-10-28,1.0,DEFAULT_SKU
da11c3f3-2aa8-4263-8fb0-5fc1c8855b9e,2024-10-28,1.0,DEFAULT_SKU
2535f3fa-c654-4c3c-a881-cd3168819c32,2024-10-28,1.0,DEFAULT_SKU
5a4a1be7-4c3b-4b25-b022-0eae3214eb4b,2024-10-28,1.0,DEFAULT_SKU
cb6b09b9-5891-43cd-a1b6-8decfe302e02,2024-10-28,1.0,DEFAULT_SKU
798da8f1-39bf-4c2e-beab-64d21f6b5424,2024-10-28,1.0,DEFAULT_SKU
3f8ac0af-6edb-43b8-a96d-e200cc2cb735,2024-10-28,1.0,DEFAULT_SKU
35b45362-1c49-4171-9b64-d5fd49b06f4b,2024-10-28,1.0,DEFAULT_SKU
ad626f69-1fdb-4b07-8434-c0cd8f6e8ecd,2024-10-28,1.0,DEFAULT_SKU
04157b45-650b-4f00-9c8e-b752b664e44f,2024-10-28,1.0,DEFAULT_SKU
119869b0-03eb-4ef2-a3ff-eeb123addf1c,2024-10-28,1.0,DEFAULT_SKU
59998e75-19e5-4319-a19c-490caa3e3222,2024-10-28,1.0,DEFAULT_SKU
21637638-474d-4957-b231-33222ed49b99,2024-10-28,1.0,DEFAULT_SKU
170c7d41-f3f3-4d61-b293-189687970550,2024-10-28,1.0,DEFAULT_SKU
251bb540-6c8f-4c68-bb2c-d6f6f726a0b1,2024-10-28,1.0,DEFAULT_SKU
b00d30db-86fa-4007-ae75-901c38fd9123,2024-10-28,1.0,DEFAULT_SKU
d0c6b682-8c95-4424-bdc7-5af300b6f15c,2024-10-28,1.0,DEFAULT_SKU
50ec0b99-c032-4b8f-84b0-0463765e1ce6,2024-10-28,1.0,DEFAULT_SKU
210075d4-605d-440d-94e1-696487637260,2024-10-28,1.0,DEFAULT_SKU
6b44acff-3d19-4232-8d8f-e1755f41b59c,2024-10-28,1.0,DEFAULT_SKU
7b3d4ca5-2e87-40af-b250-87ed6ecf5898,2024-10-28,1.0,DEFAULT_SKU
d5885a7c-4788-42cb-ba74-a05fdcde4f53,2024-10-28,1.0,DEFAULT_SKU
ed67068a-1b56-4e04-8392-8c9d04702c84,2024-10-28,1.0,DEFAULT_SKU
52a10ef5-47c0-4580-89a7-70987e890328,2024-10-28,1.0,DEFAULT_SKU
0226d487-33d0-4162-a18d-db84e8fe5403,2024-10-28,1.0,DEFAULT_SKU
fe0543a1-1128-427f-85ad-a5d8e11ba971,2024-10-28,1.0,DEFAULT_SKU
1d2c1fa0-7cfb-4f07-96f0-b3f5a73ff16a,2024-10-28,1.0,DEFAULT_SKU
29058927-5add-4d9b-be2b-c71016b27a51,2024-10-28,1.0,DEFAULT_SKU
ed634cea-7a8f-44e7-bd56-0063677c6952,2024-10-28,1.0,DEFAULT_SKU
086597df-51c4-4731-a650-7bde26061eba,2024-10-28,5.0,DEFAULT_SKU
cfc8502d-6a0f-484a-a50e-1e16a468a6d0,2024-10-28,2.0,DEFAULT_SKU
d18932c8-46cf-4b50-891c-151a0188b789,2024-10-28,2.0,DEFAULT_SKU
d9fb45e7-0e0d-436a-808c-92c84408e52c,2024-10-28,1.0,DEFAULT_SKU
765a4431-9cc3-4c2b-96bb-f5c42f9c113a,2024-10-28,1.0,DEFAULT_SKU
81a0ea9d-bee3-46a6-95dd-d3047bbd89fb,2024-10-28,1.0,DEFAULT_SKU
7a410e15-30dd-4e1d-9339-4f90c4214a83,2024-10-28,1.0,DEFAULT_SKU
b161fcbf-7b35-4473-a061-076ac8ca1184,2024-10-28,1.0,DEFAULT_SKU
83e1000f-ecd0-467d-826a-8e05624acf04,2024-10-28,1.0,DEFAULT_SKU
2edf7fa5-713f-49a8-97b2-bbefc9f61fe0,2024-10-28,1.0,DEFAULT_SKU
c974ba4b-2473-49da-8637-e318ac679d60,2024-10-28,1.0,DEFAULT_SKU
c956e3b1-7f22-4460-987b-c90c0c027cbc,2024-10-28,1.0,DEFAULT_SKU
5ccaf594-a82d-4afc-bb96-1b3e4c780329,2024-10-28,1.0,DEFAULT_SKU
5ccaf594-a82d-4afc-bb96-1b3e4c780329,2024-10-28,2.0,DEFAULT_SKU
54666f28-84c0-434d-ad95-84eb45b5020f,2024-10-28,2.0,DEFAULT_SKU
3bd6a3a2-0251-466a-b9c2-15a1fe39ab74,2024-10-28,2.0,DEFAULT_SKU
8676cd89-8f0b-4859-bc5e-05302c62bdbc,2024-10-28,2.0,DEFAULT_SKU
abf4344f-8ea9-48c2-94b1-582e5cb54360,2024-10-28,2.0,DEFAULT_SKU
dbd228e3-2d63-42e7-aac3-2a0c7908bb54,2024-10-28,2.0,DEFAULT_SKU
b4b09008-db9d-4f5b-bf6d-82deccff2b7b,2024-10-28,1.0,DEFAULT_SKU
dcb36bfa-faad-4265-951a-254de17ce464,2024-10-28,1.0,DEFAULT_SKU
ac8956e1-31ca-4e7b-81ba-da66022119d6,2024-10-28,1.0,DEFAULT_SKU
a99dbc19-8c3a-41c5-8206-20f200fb5d97,2024-10-28,1.0,DEFAULT_SKU
13ee9f1b-b852-4800-b91e-0016534ea64d,2024-10-28,1.0,DEFAULT_SKU
7560edc9-25e5-4e75-84cc-dd776dcaef75,2024-10-28,1.0,DEFAULT_SKU
e2fdccbe-85ee-4ecd-8331-2f739b47bb23,2024-10-28,1.0,DEFAULT_SKU
0e9ba854-7f2d-4963-b856-29da272c47d2,2024-10-28,8.0,DEFAULT_SKU
27dd7a39-6a5a-4d10-b674-b9fc75bf8fe0,2024-10-28,10.0,DEFAULT_SKU
22647dd0-92ad-43a0-af82-838a2ffd9c38,2024-10-28,10.0,DEFAULT_SKU
af30770f-8552-40db-8d8c-b7a660b412f8,2024-10-28,2.0,DEFAULT_SKU
47ff34b5-dfe5-41b3-9162-2ade28139c6b,2024-10-28,2.0,DEFAULT_SKU
d4013a6a-8389-4d57-8738-88cce67412d3,2024-10-28,1.0,DEFAULT_SKU
7e05c5ca-deac-4824-8026-2e50cdc56646,2024-10-28,1.0,DEFAULT_SKU
b901b780-ac4c-4a0e-be03-064ed7bab22b,2024-10-28,1.0,DEFAULT_SKU
5ecf20ca-62cb-4f08-aa23-771ed2f6405c,2024-11-27,553.0,DEFAULT_SKU
ab7f1510-36a5-4098-8fa0-904748f930f9,2024-11-27,25.0,DEFAULT_SKU
c05234fb-4717-4995-8ffd-475086676490,2024-11-27,6.0,DEFAULT_SKU
c05234fb-4717-4995-8ffd-475086676490,2024-11-27,2.0,DEFAULT_SKU
d37c4168-fab3-4525-8d47-2ab1ba4eb36d,2024-11-27,22.0,DEFAULT_SKU
bcca5dcf-aa85-4dc0-826f-b6e26d2e77d2,2024-11-27,15.0,DEFAULT_SKU
d9423ccf-db85-4b89-9a06-3b13865824b3,2024-11-27,4.0,DEFAULT_SKU
fc53ccb5-cb96-43ae-8203-bd877a505e2d,2024-11-27,15.0,DEFAULT_SKU
06b37446-642c-4ba5-b71f-2dce6ceebfbd,2024-11-27,6.0,DEFAULT_SKU
e7c9c4eb-c858-47b6-8fb3-261e33e60f05,2024-11-27,5.0,DEFAULT_SKU
5b5a4f7a-ec36-405a-be5f-035871c6aad9,2024-11-27,4.0,DEFAULT_SKU
01b348a8-1a96-4f96-91b9-1ab55be25150,2024-11-27,9.0,DEFAULT_SKU
9b8d495e-8ca5-4ed2-990d-449192121f18,2024-11-27,5.0,DEFAULT_SKU
302353e7-aa1c-45c2-a53e-8da7414477cb,2024-11-27,5.0,DEFAULT_SKU
9a2f1acc-bc8c-4a4a-a0ec-ff376211bd7b,2024-11-27,2.0,DEFAULT_SKU
60c40d73-e295-443e-8ccc-01cfe03f797b,2024-11-27,9.0,DEFAULT_SKU
b4c4deed-f47e-4b9f-b085-36d3a32af918,2024-11-27,2.0,DEFAULT_SKU
b2c22151-5c21-463c-88a0-ce3e4a6c7b87,2024-11-27,3.0,DEFAULT_SKU
3088997b-3ca4-4463-954f-9de04dfa8e2f,2024-11-27,2.0,DEFAULT_SKU
cbe3accb-69b2-419e-a950-6fc211a459de,2024-11-27,3.0,DEFAULT_SKU
57a15955-40bc-496d-86eb-8af85e0978cf,2024-11-27,3.0,DEFAULT_SKU
2c928584-9ee0-4bb9-97b1-a84aa6018a53,2024-11-27,2.0,DEFAULT_SKU
8361468e-4030-477f-a1c0-f9b7510e8ad3,2024-11-27,1.0,DEFAULT_SKU
a551dd22-c203-4bd9-baca-9d546625c3e2,2024-11-27,2.0,DEFAULT_SKU
fe652a8e-54bd-4030-9a49-7c026f6e6a9a,2024-11-27,3.0,DEFAULT_SKU
e352352a-eb20-489a-ba6b-54886293376a,2024-11-27,5.0,DEFAULT_SKU
05779cd3-6d8a-41e0-8cc9-da045490d1ea,2024-11-27,2.0,DEFAULT_SKU
e352352a-eb20-489a-ba6b-54886293376a,2024-11-27,4.0,DEFAULT_SKU
b2284c1b-622d-444f-81ee-ba54a648eb1f,2024-11-27,4.0,DEFAULT_SKU
2dcdd91c-78fc-48f3-ab3e-6d9afcf1bc01,2024-11-27,2.0,DEFAULT_SKU
459778fe-a85f-4064-b5fc-837442883fef,2024-11-27,1.0,DEFAULT_SKU
c9fb8617-3078-4d47-a339-2ed5d21075de,2024-11-27,2.0,DEFAULT_SKU
85d7a44d-f27b-4d5f-b523-666317ae247b,2024-11-27,2.0,DEFAULT_SKU
faee760a-4ef4-41f0-b0f0-011d26b4096f,2024-11-27,3.0,DEFAULT_SKU
275d7fc8-e5fb-4f00-ba2c-69ff26731467,2024-11-27,2.0,DEFAULT_SKU
b16bc441-2077-4df9-b333-b442e400f751,2024-11-27,1.0,DEFAULT_SKU
b531b274-338c-44aa-b6f8-20a693547cf2,2024-11-27,1.0,DEFAULT_SKU
e4182272-1864-4eb4-93c2-ccf9884a8552,2024-11-27,2.0,DEFAULT_SKU
70cec419-0f1a-44ff-896c-4dc7ba7a390e,2024-11-27,1.0,DEFAULT_SKU
4c25bb86-47a4-4f78-b9a0-6ca50f76b874,2024-11-27,2.0,DEFAULT_SKU
738e7ab3-19d8-49fc-9574-adac04475a43,2024-11-27,1.0,DEFAULT_SKU
8d729958-abb7-47b2-ac30-103339de39b2,2024-11-27,2.0,DEFAULT_SKU
a3d1a459-e5ae-4b3f-b3bd-101d84944b30,2024-11-27,1.0,DEFAULT_SKU
b6bd01a8-1bc2-46ec-9a23-4df3b383be0e,2024-11-27,2.0,DEFAULT_SKU
ee458fc8-58a9-44eb-921a-bbfeccf62042,2024-11-27,1.0,DEFAULT_SKU
7c473dc2-910f-438f-96ee-116cf974acda,2024-11-27,2.0,DEFAULT_SKU
cfaf8cd0-6f4f-4209-9817-5fa1d9d84371,2024-11-27,4.0,DEFAULT_SKU
39fb2c85-c904-419d-82db-ceb09bad2be9,2024-11-27,1.0,DEFAULT_SKU
0c849893-1d60-479e-96c0-b1a56231889b,2024-11-27,1.0,DEFAULT_SKU
84e7140f-0212-44b0-987b-99ac9bc18062,2024-11-27,1.0,DEFAULT_SKU
ddfa0f0f-9de1-49f0-9b02-82ffe8c1e789,2024-11-27,1.0,DEFAULT_SKU
80019779-d4ec-48c9-b3d2-8b99debe39cd,2024-11-27,1.0,DEFAULT_SKU
ff423977-f0e7-4254-88a2-aff51cf20345,2024-11-27,1.0,DEFAULT_SKU
e2b457b2-2731-4d5e-afd9-8b7b4e63170c,2024-11-27,1.0,DEFAULT_SKU
4780027d-645e-4b88-be3b-bdd19a6cfd0d,2024-11-27,1.0,DEFAULT_SKU
535d1a61-3492-413c-8a1a-278e41003ed9,2024-11-27,1.0,DEFAULT_SKU
4c0e08de-a699-4e52-92fb-03bcb246dd80,2024-11-27,1.0,DEFAULT_SKU
7f863794-8f3b-407e-a284-216e31636571,2024-11-27,1.0,DEFAULT_SKU
1c206f16-f0a7-43ca-86e9-b79d6da9da38,2024-11-27,1.0,DEFAULT_SKU
0169ad77-221f-4f1f-9eed-f086f898b50a,2024-11-27,1.0,DEFAULT_SKU
b6830543-7c32-4e6b-a202-28ef8dc326a7,2024-11-27,1.0,DEFAULT_SKU
396cf9e1-0596-4420-a548-abb7a1be088b,2024-11-27,1.0,DEFAULT_SKU
bef2da66-52d2-46f6-b00f-588429a388f7,2024-11-27,1.0,DEFAULT_SKU
26956fd1-25c9-43e7-aa19-d2a6ad0b5469,2024-11-27,1.0,DEFAULT_SKU
b4c4deed-f47e-4b9f-b085-36d3a32af918,2024-11-27,1.0,DEFAULT_SKU
c97d7459-906f-4ac1-8651-db9de09ee8d6,2024-11-27,2.0,DEFAULT_SKU
3ed837e3-1cef-4b4a-aefb-5f2fc0303f1c,2024-11-27,1.0,DEFAULT_SKU
6f28eb17-4633-4131-9672-002925627d58,2024-11-27,1.0,DEFAULT_SKU
1ec0b0f3-d8fb-4406-a48f-52b2fb7f0666,2024-11-27,1.0,DEFAULT_SKU
f65e5616-9f9d-4a32-bf68-08cd1c491d3c,2024-11-27,1.0,DEFAULT_SKU
4364464f-2c4f-447e-8433-8a1a6a29f4a3,2024-11-27,1.0,DEFAULT_SKU
963ee459-70d7-4104-8148-ef2429025073,2024-11-27,1.0,DEFAULT_SKU
d06b949e-89a1-489c-9391-8d8db9c0b2cb,2024-11-27,1.0,DEFAULT_SKU
1b5d205f-7e52-49d0-8ce6-550c84059a87,2024-11-27,1.0,DEFAULT_SKU
fb7be291-fa42-4510-b5b2-505965f84b48,2024-11-27,1.0,DEFAULT_SKU
dfe954c4-994b-4bd5-a510-dd6fe07df016,2024-11-27,1.0,DEFAULT_SKU
b8891079-6ae4-40b1-8723-c8610a8aec9e,2024-11-27,1.0,DEFAULT_SKU
4865f51d-32b6-420c-87d2-c73f2aeafdf7,2024-11-27,1.0,DEFAULT_SKU
40d0170c-69ee-4bd4-bca8-9d51767c1220,2024-11-27,1.0,DEFAULT_SKU
4ac45a95-a35b-4302-92e1-72f382bb5ea9,2024-11-27,1.0,DEFAULT_SKU
608dd7c2-e153-4f25-951f-9fcf8bf46faf,2024-11-27,1.0,DEFAULT_SKU
bdf8720e-83c8-4224-86b4-f63f69e714f6,2024-11-27,1.0,DEFAULT_SKU
4ca6ddb1-c854-4bcf-963d-4a461b908a48,2024-11-27,1.0,DEFAULT_SKU
636136a5-6c5c-40f6-8bd9-54e1d2adafa8,2024-11-27,1.0,DEFAULT_SKU
2baf69a5-c2f1-4cb8-baf9-001186cfc5ab,2024-11-27,1.0,DEFAULT_SKU
1c52ee29-37f5-4763-9b64-9c6da5218a76,2024-11-27,1.0,DEFAULT_SKU
2b68f8f2-de2c-44c6-92e2-843c5a8487eb,2024-11-27,1.0,DEFAULT_SKU
b2a9b72b-7113-4536-8a68-e4fcb958103d,2024-11-27,1.0,DEFAULT_SKU
a6dd3c20-10d2-45d0-85f2-c4032f39b95d,2024-11-27,1.0,DEFAULT_SKU
7d3ed75b-ad4e-4e7c-ae83-f0386e6e1d1b,2024-11-27,1.0,DEFAULT_SKU
d60200b3-99b6-44bd-bfdc-3cd11909ecde,2024-11-27,1.0,DEFAULT_SKU
2d425443-350a-4ee6-abcc-327b88c6d1fc,2024-11-27,1.0,DEFAULT_SKU
bd05b0fe-7479-451a-8e4c-1b32c918296e,2024-11-27,1.0,DEFAULT_SKU
1aa0a722-2737-4360-820e-9b76a75bb4b8,2024-11-27,1.0,DEFAULT_SKU
acb5ca75-3696-498a-a478-3256687da3db,2024-11-27,1.0,DEFAULT_SKU
7a39ffad-725f-4063-aea2-8fa43e750f0a,2024-11-27,1.0,DEFAULT_SKU
f7d4f8b9-7064-482b-b91a-ab262a60c8d1,2024-11-27,1.0,DEFAULT_SKU
4575be12-2785-47ea-b65f-1a90f3ff3f5c,2024-11-27,1.0,DEFAULT_SKU
677ec436-ef5f-48ec-87ec-c27b6b8775a8,2024-11-27,1.0,DEFAULT_SKU
07cff3b9-cd43-482e-97c9-048150cdf727,2024-11-27,1.0,DEFAULT_SKU
6d3cd9ad-7309-42a9-9546-20e03fc7de5f,2024-11-27,1.0,DEFAULT_SKU
68183ac3-49ec-4c15-a82f-dcc4a23ee4f3,2024-11-27,1.0,DEFAULT_SKU
39f704e4-e21c-4c9c-a46e-ffffb5ec39fd,2024-11-27,1.0,DEFAULT_SKU
aa3ee9f5-7cd8-49cd-a571-69b8ddefe57c,2024-11-27,1.0,DEFAULT_SKU
27402b74-65bf-48ab-a030-194830ec2eaa,2024-11-27,1.0,DEFAULT_SKU
8317ce8b-4121-47ae-abd9-5d1aa1409a2e,2024-11-27,1.0,DEFAULT_SKU
16b19c1a-554c-43fc-af54-6d0cda4435f8,2024-11-27,1.0,DEFAULT_SKU
694e827d-9708-4956-b6a4-873b4cad8281,2024-11-27,1.0,DEFAULT_SKU
bc21ec8c-6f29-46e6-b5fd-dd7cddfcf0b4,2024-11-27,1.0,DEFAULT_SKU
8584119e-4997-4cab-8fca-2cc1f6a63345,2024-11-27,4.0,DEFAULT_SKU
98b215b0-7337-496f-a301-a8261692269d,2024-11-27,1.0,DEFAULT_SKU
8c99f83d-3240-4171-8e62-e6c03a9e039e,2024-11-27,1.0,DEFAULT_SKU
b6bd01a8-1bc2-46ec-9a23-4df3b383be0e,2024-11-27,1.0,DEFAULT_SKU
447e36f7-8857-4e75-8010-26adaf86e4a2,2024-11-27,1.0,DEFAULT_SKU
65e3e9ea-c034-4e4c-87bc-49038fd58455,2024-11-27,1.0,DEFAULT_SKU
512d4072-ebde-4ca6-b5e6-3c9f680bf6f9,2024-11-27,1.0,DEFAULT_SKU
b6bd01a8-1bc2-46ec-9a23-4df3b383be0e,2024-11-27,1.0,DEFAULT_SKU
8ec85a3e-52af-4d31-a09d-a249cdf467f7,2024-11-27,1.0,DEFAULT_SKU
fb0517b0-db06-4d67-a031-fbbb6a159817,2024-11-27,1.0,DEFAULT_SKU
f24b68af-1c45-4b8f-bcd1-b873ff1d7fb9,2024-11-27,1.0,DEFAULT_SKU
2504b3fb-4377-4582-8a98-1490792b4826,2024-11-27,1.0,DEFAULT_SKU
2cc510e8-0412-42f3-bf2b-19d3e6c4fcd6,2024-11-27,1.0,DEFAULT_SKU
2390bf2f-e484-4b2d-8353-88f8e55b3a06,2024-11-27,1.0,DEFAULT_SKU
f56426c6-260d-4c96-a34d-0d9d00bfd20b,2024-11-27,1.0,DEFAULT_SKU
48c3e7f8-b11e-46ee-b354-1b86078ff0db,2024-11-27,1.0,DEFAULT_SKU
5ca406a1-20e0-4d4a-971b-6cc8c479d517,2024-11-27,1.0,DEFAULT_SKU
662c12bc-2fb2-451e-b9d9-a51777d0761d,2024-11-27,1.0,DEFAULT_SKU
a138bc85-b986-4bef-8733-9846225e63aa,2024-11-27,4.0,DEFAULT_SKU
71ecc1f2-cdb9-4bae-8be5-4b1d67950b55,2024-11-27,1.0,DEFAULT_SKU
c2682436-5e8d-4704-b0ae-5ef08ab61405,2024-11-27,5.0,DEFAULT_SKU
b26510e3-1d58-468b-a1a1-f5852b6b4057,2024-11-27,3.0,DEFAULT_SKU
